Species,Video,stridenumber,subs_diam,subs_ori,subs_hght,hipTD,kneeTD,ankleTD,hlTD,hipMID,kneeMID,ankleMID,hlMID,hipLO,kneeLO,ankleLO,hlLO,shoulderTD,elbowTD,wristTD,flTD,shoulderMID,elbowMID,wristMID,flMID,shoulderLO,elbowLO,wristLO,flLO,subs_compl,tree_species,meanElbowAng,meanKneeAng,meanFLAng,meanHLAng,elbowYld,kneeYld,shoulderExcur,hipExcur,flExcur,hlExcur,horizVsang,incVsdec,sex,age,PE_1,PE_2,PE_3,PE_4,PE_5,PE_6,PE_7,PE_8,PE_9,PE_10,PE_11,PE_12,PE_13,Mass,subs_diam_std
Cercopithecus_lhoesti,GX015541.MP4_20971,1,0.12,-17.6,NA,24.591,142.8453333,128.859,44.96833333,43.78366667,119.9266667,106.3346667,72.428,50.393,87.373,90.76366667,88.24,101.9233333,121.9866667,161.337,129.1786667,52.743,123.5753333,142.2356667,89.192,56.39566667,122.0556667,NA,89.24333333,0.000470452,Prunus_africana,122.5392222,116.715,109.211,66.60416667,-1.588666667,22.91866667,45.52766667,25.802,39.93533333,43.27166667,0.046809332,-0.302369891,unknown,adult,-0.183570616,-0.318122433,0.113234816,0.057778453,0.000272721,-0.000560442,0.526792687,-2.11E-16,-1.94E-10,-3.77E-15,0.707106766,7.90E-17,1.14E-10,4.71,0.715881177
Cercopithecus_lhoesti,GX015541.MP4_27105,1,0.12,17.6,NA,42.23833333,111.2703333,85.27366667,82.48133333,39.68233333,106.48,81.67266667,84.46166667,54.33633333,97.86033333,127.9536667,97.54,106.3803333,150.2356667,143.6,115.1256667,57.609,128.268,118.453,89.203,NA,NA,NA,NA,0.000465802,Prunus_africana,NA,105.2035556,NA,90.01066667,21.96766667,4.790333333,NA,12.098,NA,15.05866667,0.046809332,0.302369891,f,mom,-0.183570616,-0.318122433,0.113234816,0.057778453,0.000272721,-0.000560442,0.526792687,-2.11E-16,-1.94E-10,-3.77E-15,0.707106766,7.90E-17,1.14E-10,4.71,0.715881177
Cercopithecus_lhoesti,GX015549.MP4_15299,1,0.12,-17.6,NA,30.14133333,138.7636667,130.1173333,44.03366667,44.42933333,117.3483333,84.18733333,72.087,46.83033333,83.82733333,84.80733333,87.50133333,113.875,145.73,173.809,130.1333333,58.129,115.0333333,NA,98.457,35.36933333,82.03333333,99.34733333,101.4756667,0.000465802,Prunus_africana,114.2655556,113.3131111,115.8045,65.7675,30.69666667,21.41533333,78.50566667,16.689,28.65766667,43.46766666,0.046809332,-0.302369891,unknown,adult,-0.183570616,-0.318122433,0.113234816,0.057778453,0.000272721,-0.000560442,0.526792687,-2.11E-16,-1.94E-10,-3.77E-15,0.707106766,7.90E-17,1.14E-10,4.71,0.715881177
Cercopithecus_lhoesti,GX015550.MP4_3405,1,0.068,-13.5,NA,32.213,139.9766667,122.867,57.64766667,47.85366667,125.7506667,109.2726667,75.57466667,69.16833333,104.9043333,118.1283333,102.0436667,89.113,140.429,NA,107.762,69.05,131.7083333,NA,96.915,52.76033333,126.6483333,164.524,80.43466667,0.000970109,Prunus_africana,132.9285556,123.5438889,94.09833333,79.84566667,8.720666667,14.226,36.35266667,36.95533333,27.32733333,44.39600003,0.02763008,-0.233445364,unknown,adult,-0.183570616,-0.318122433,0.113234816,0.057778453,0.000272721,-0.000560442,0.526792687,-2.11E-16,-1.94E-10,-3.77E-15,0.707106766,7.90E-17,1.14E-10,4.71,0.405666
Cercopithecus_lhoesti,GX015550.MP4_3405,2,0.068,-13.5,NA,49.61933333,140.8406667,124.6013333,70.81866667,NA,126.4356667,89.22266667,NA,NA,118.8333333,143.453,NA,108.29,138.3976667,141.2346667,129.466,89.75833333,134.9873333,127.6683333,110.6533333,39.538,127.299,160.4396667,68.66933333,0.000970109,Prunus_africana,133.5613333,128.7032222,99.06766667,NA,3.410333333,14.405,68.752,NA,60.79666667,NA,0.02763008,-0.233445364,unknown,adult,-0.183570616,-0.318122433,0.113234816,0.057778453,0.000272721,-0.000560442,0.526792687,-2.11E-16,-1.94E-10,-3.77E-15,0.707106766,7.90E-17,1.14E-10,4.71,0.405666
Cercopithecus_lhoesti,GX015557.MP4_86,1,0.183,-8.5,NA,17.261,137.6056667,126.3616667,39.79766667,NA,NA,NA,NA,22.90433333,66.25566667,78.38233333,81.22933333,122.7456667,144.4566667,161.4496667,137.7696667,NA,90.91366667,145.7866667,NA,36.82433333,76.60066667,139.254,95.44466667,0.000191334,Prunus_africana,103.9903333,NA,116.6071667,60.5135,53.543,NA,85.92133333,5.64333333,42.325,41.43166666,0.010984137,-0.147809411,unknown,adult,-0.183570616,-0.318122433,0.113234816,0.057778453,0.000272721,-0.000560442,0.526792687,-2.11E-16,-1.94E-10,-3.77E-15,0.707106766,7.90E-17,1.14E-10,4.71,1.091718795
Chlorocebus_aethiops,GX010436.MP4_5648,1,0.037,41.3,NA,20.98466667,80.80633333,67.41766667,70.05533333,10.48133333,121.637,114.1036667,42.099,94.71066667,105.8356667,109.7986667,130.594,70.49266667,123.218,164.1796667,102.2866667,33.036,111.3263333,146.7376667,76.44866667,27.12466667,127.434,171.225,57.10933333,NA,Pseudospondias_microcarpa,120.6594444,102.7596667,79.698,100.3246667,11.89166667,-40.83066667,43.368,73.726,45.17733333,60.53866667,0.248735866,0.660001668,unknown,adult,-0.183570616,-0.318122431,0.11323481,0.05777845,0.000272721,-0.000560442,0.526792649,3.44E-16,-1.94E-10,3.27E-15,-0.707106797,1.48E-16,1.14E-10,4.24,0.228601866
Chlorocebus_aethiops,GX010477.MP4_5552,1,0.028,33,NA,17.05866667,93.41833333,82.058,60.77166667,28.07266667,100.136,83.58033333,70.53866667,50.023,95.62066667,112.2416667,97.694,77.303,105.331,161.1003333,117.147,55.622,108.5526667,141.2953333,90.887,31.32733333,129.232,137.017,57.828,0.001778411,Acacia_senna,114.3718889,96.39166667,87.4875,79.23283333,-3.221666667,-6.717666667,45.97566667,32.96433333,59.319,36.92233333,0.161329432,0.544639035,unknown,adult,-0.183570616,-0.318122431,0.11323481,0.05777845,0.000272721,-0.000560442,0.526792649,3.44E-16,-1.94E-10,3.27E-15,-0.707106797,1.48E-16,1.14E-10,4.24,0.172996007
Chlorocebus_aethiops,GX010477.MP4_5552,2,0.027,-2.1,NA,32.67466667,134.46,116.368,56.79733333,40.749,108.8543333,88.55766667,82.42533333,89.40033333,113.288,106.1223333,125.5726667,91.694,133.1306667,157.8456667,117.5446667,49.29466667,111.6533333,119.7803333,88.306,25.96233333,118.817,129.6166667,58.79033333,0.001814602,Acacia_senna,121.2003333,118.8674444,88.1675,91.185,21.47733333,25.60566667,65.73166667,56.72566666,58.75433333,68.77533337,0.000671606,-0.036643709,unknown,adult,-0.183570616,-0.318122431,0.11323481,0.05777845,0.000272721,-0.000560442,0.526792649,3.44E-16,-1.94E-10,3.27E-15,-0.707106797,1.48E-16,1.14E-10,4.24,0.166817578
Chlorocebus_aethiops,GX010477.MP4_5552,3,0.027,-2.1,NA,26.54666667,129.092,112.5816667,56.63233333,52.5,114.0793333,97.458,84.76566667,109.6833333,123.4486667,140.0556667,133.0203333,80.16966667,128.0873333,148.0416667,109.2616667,55.48233333,102.7516667,141.162,94.43866667,37.522,117.6956667,138.2566667,68.73666667,0.001814602,Acacia_senna,116.1782222,122.2066667,88.99916667,94.82633333,25.33566667,15.01266667,42.64766667,83.13666663,40.525,76.38799997,0.000671606,-0.036643709,f,mom,-0.183570616,-0.318122431,0.11323481,0.05777845,0.000272721,-0.000560442,0.526792649,3.44E-16,-1.94E-10,3.27E-15,-0.707106797,1.48E-16,1.14E-10,4.24,0.166817578
Chlorocebus_aethiops,GX010478.MP4_1,1,0.028,33,NA,13.03,88.72933333,82.26133333,62.12566667,19.95433333,80.456,73.793,76.39966667,93.51333333,123.1046667,124.1493333,124.5943333,89.272,111.6503333,156.6303333,142.6273333,32.78266667,80.21233333,132.2996667,99.23566667,23.45366667,127.278,148.0356667,55.899,0.001778411,Acacia_senna,106.3802222,97.43,99.26316667,93.36,31.438,8.273333333,65.81833333,80.48333333,86.72833333,62.46866663,0.161329432,0.544639035,f,mom,-0.183570616,-0.318122431,0.11323481,0.05777845,0.000272721,-0.000560442,0.526792649,3.44E-16,-1.94E-10,3.27E-15,-0.707106797,1.48E-16,1.14E-10,4.24,0.172996007
Chlorocebus_aethiops,GX010479.MP4_7805,1,0.027,-2.1,NA,15.90566667,117.5026667,122.1473333,51.50833333,41.27566667,97.549,89.51533333,84.49466667,56.72333333,64.27733333,95.096,117.6503333,107.052,137.8046667,171.261,126.3663333,51.65066667,109.0576667,134.2496667,89.68966667,17.19533333,109.3923333,151.965,61.40666667,0.001814602,Acacia_senna,118.7515556,93.10966667,93.8865,84.57933333,28.747,19.95366667,89.85666667,40.81766666,64.95966667,66.14199997,0.000671606,-0.036643709,unknown,adult,-0.183570616,-0.318122431,0.11323481,0.05777845,0.000272721,-0.000560442,0.526792649,3.44E-16,-1.94E-10,3.27E-15,-0.707106797,1.48E-16,1.14E-10,4.24,0.166817578
Chlorocebus_aethiops,GX010483.MP4_5158,1,0.027,-11.9,NA,36.27866667,113.769,88.899,72.70766667,38.36833333,116.893,81.67733333,75.057,NA,109.8333333,115.9013333,NA,93.417,112.108,144.7903333,119.7536667,88.30366667,112.762,128.8216667,114.6606667,25.19033333,111.2723333,153.8573333,61.88333333,NA,Pinus_patula,112.0474444,113.4984444,90.8185,NA,-0.654,-3.124,68.22666667,NA,57.87033333,NA,0.021491015,-0.206204185,unknown,adult,-0.183570616,-0.318122431,0.11323481,0.05777845,0.000272721,-0.000560442,0.526792649,3.44E-16,-1.94E-10,3.27E-15,-0.707106797,1.48E-16,1.14E-10,4.24,0.166817578
Chlorocebus_aethiops,GX010488.MP4_7852,1,0.033,6.8,NA,33.57733333,120.0593333,NA,73.09233333,38.64733333,114.4873333,NA,77.791,117.1243333,142.4893333,146.413,139.736,72.01566667,97.227,138.9256667,116.1413333,70.327,94.00066667,127.468,117.839,23.24433333,145.2016667,NA,42.908,NA,Pinus_patula,112.1431111,125.6786667,79.52466667,106.4141667,3.226333333,5.572,48.77133333,83.54699997,73.23333333,66.64366667,0.007034492,0.118403968,unknown,adult,-0.183570616,-0.318122431,0.11323481,0.05777845,0.000272721,-0.000560442,0.526792649,3.44E-16,-1.94E-10,3.27E-15,-0.707106797,1.48E-16,1.14E-10,4.24,0.203888151
Chlorocebus_aethiops,GX010495.MP4_5120,1,0.028,33,NA,27.83433333,92.25566667,79.45,69.414,37.71233333,94.311,83.74533333,79.151,63.69333333,102.114,97.531,105.079,69.56233333,117.0816667,161.9426667,104.2213333,45.65266667,107.9896667,140.036,92.22333333,NA,53.64966667,152.7083333,NA,0.001778411,Acacia_senna,92.907,96.22688889,NA,87.2465,9.092,-2.055333333,NA,35.859,NA,35.665,0.161329432,0.544639035,unknown,adult,-0.183570616,-0.318122431,0.11323481,0.05777845,0.000272721,-0.000560442,0.526792649,3.44E-16,-1.94E-10,3.27E-15,-0.707106797,1.48E-16,1.14E-10,4.24,0.172996007
Chlorocebus_aethiops,GX010495.MP4_5120,2,0.027,-2.1,NA,33.039,90.70233333,81.629,78.789,47.97066667,87.61066667,65.577,100.487,68.944,95.89,126.4243333,115.233,102.1123333,133.4176667,170.007,127.9796667,71.08966667,129.5896667,155.4746667,97.51333333,39.25933333,92.622,153.2493333,91.46233333,0.001814602,Acacia_senna,118.5431111,91.401,109.721,97.011,3.828,3.091666667,62.853,35.905,36.51733333,36.444,0.000671606,-0.036643709,unknown,adult,-0.183570616,-0.318122431,0.11323481,0.05777845,0.000272721,-0.000560442,0.526792649,3.44E-16,-1.94E-10,3.27E-15,-0.707106797,1.48E-16,1.14E-10,4.24,0.166817578
Chlorocebus_aethiops,GX010496.MP4_59,1,0.028,33,NA,45.76533333,61.667,55.67266667,124.1,NA,NA,NA,NA,76.069,81.11266667,108.3763333,132.3843333,72.02266667,109.7123333,NA,110.2723333,55.38133333,106.1546667,NA,101.652,36.98,91.874,169.3023333,92.60533333,0.001778411,Acacia_senna,102.5803333,NA,101.4388333,128.2421667,3.557666667,NA,35.04266667,30.30366667,17.667,8.2843333,0.161329432,0.544639035,unknown,adult,-0.183570616,-0.318122431,0.11323481,0.05777845,0.000272721,-0.000560442,0.526792649,3.44E-16,-1.94E-10,3.27E-15,-0.707106797,1.48E-16,1.14E-10,4.24,0.172996007
Chlorocebus_aethiops,GX010496.MP4_574,1,0.028,33,NA,38.319,71.03766667,63.956,101.2326667,36.561,66.641,64.08766667,101.5263333,69.48833333,84.84333333,100.1596667,123.4716667,33.381,69.73166667,NA,106.4983333,0,0,0,0,0,0,0,0,0.001778411,Acacia_senna,23.24388889,74.174,53.24916667,112.3521667,69.73166667,4.396666667,33.381,31.16933333,106.4983333,22.239,0.161329432,0.544639035,unknown,adult,-0.183570616,-0.318122431,0.11323481,0.05777845,0.000272721,-0.000560442,0.526792649,3.44E-16,-1.94E-10,3.27E-15,-0.707106797,1.48E-16,1.14E-10,4.24,0.172996007
Chlorocebus_aethiops,GX010496.MP4_574,2,0.027,-2.1,NA,20.46666667,77.59866667,82.388,75.11866667,31.766,79.47466667,76.00133333,89.702,81.20266667,98.303,120.0753333,127.0803333,100.7356667,149.4876667,173.395,118.177,0,0,0,0,0,0,0,0,0.001814602,Acacia_senna,49.82922222,85.12544444,59.0885,101.0995,149.4876667,-1.876,100.7356667,60.736,118.177,51.96166663,0.000671606,-0.036643709,unknown,adult,-0.183570616,-0.318122431,0.11323481,0.05777845,0.000272721,-0.000560442,0.526792649,3.44E-16,-1.94E-10,3.27E-15,-0.707106797,1.48E-16,1.14E-10,4.24,0.166817578
Chlorocebus_aethiops,GX010496.MP4_1350 (adult),1,0.027,-2.1,NA,25.256,123.7903333,91.74133333,49.623,32.09866667,100.2466667,84.21066667,78.04433333,68.63833333,83.57133333,98.584,120.9603333,70.45166667,117.6156667,140.0423333,99.14466667,62.76433333,110.7313333,142.5603333,97.24233333,34.56,120.4183333,135.774,67.73333333,0.001814602,Acacia_senna,116.2551111,102.5361111,83.439,85.29166667,6.884333333,23.54366667,35.89166667,43.38233333,31.41133333,71.3373333,0.000671606,-0.036643709,unknown,adult,-0.183570616,-0.318122431,0.11323481,0.05777845,0.000272721,-0.000560442,0.526792649,3.44E-16,-1.94E-10,3.27E-15,-0.707106797,1.48E-16,1.14E-10,4.24,0.166817578
Chlorocebus_aethiops,GX010496.MP4_1350 (adult),2,0.027,-2.1,NA,35.18966667,97.592,78.681,78.117,42.681,99.41133333,90.72,86.929,69.66233333,97.44833333,111.0943333,117.994,103.947,135.8,168.81,126.1146667,NA,NA,NA,NA,NA,NA,NA,NA,0.001814602,Acacia_senna,NA,98.15055556,NA,98.0555,NA,-1.819333333,NA,34.47266666,NA,39.877,0.000671606,-0.036643709,unknown,adult,-0.183570616,-0.318122431,0.11323481,0.05777845,0.000272721,-0.000560442,0.526792649,3.44E-16,-1.94E-10,3.27E-15,-0.707106797,1.48E-16,1.14E-10,4.24,0.166817578
Chlorocebus_aethiops,GX010496.MP4_1350 (juvenile),1,0.027,-2.1,NA,31.397,73.241,69.87233333,87.814,38.11033333,70.51566667,81.12333333,97.631,84.10333333,100.9,111.2063333,125.1973333,64.40966667,105.8566667,163.417,104.8423333,42.86166667,102.596,146.7056667,84.599,31.25033333,94.487,152.6623333,82.84933333,0.001814602,Acacia_senna,100.9798889,81.55222222,93.84583333,106.5056667,3.260666667,2.725333333,33.15933333,52.70633333,21.993,37.3833333,0.000671606,-0.036643709,unknown,adult,-0.183570616,-0.318122431,0.11323481,0.05777845,0.000272721,-0.000560442,0.526792649,3.44E-16,-1.94E-10,3.27E-15,-0.707106797,1.48E-16,1.14E-10,4.24,0.166817578
Chlorocebus_aethiops,GX010496.MP4_1350 (juvenile),2,0.028,33,NA,11.33466667,71.45033333,80.654,78.80966667,30.20033333,75.60933333,81.19366667,93.69366667,96.31133333,89.62666667,89.22933333,143.6233333,79.05466667,114.0183333,162.409,115.6883333,31.94733333,87.052,143.0776667,84.46933333,18.73566667,70.297,136.095,77.75366667,0.001778411,Acacia_senna,90.45577778,78.89544444,96.721,111.2165,26.96633333,-4.159,60.319,84.97666666,37.93466667,64.81366663,0.161329432,0.544639035,unknown,adult,-0.183570616,-0.318122431,0.11323481,0.05777845,0.000272721,-0.000560442,0.526792649,3.44E-16,-1.94E-10,3.27E-15,-0.707106797,1.48E-16,1.14E-10,4.24,0.172996007
Chlorocebus_aethiops,GX010496.MP4_1802,1,0.027,-2.1,NA,21.68166667,123.2206667,124.6776667,54.87233333,34.14,98.54366667,84.109,83.06133333,66.77766667,76.61766667,92.91966667,125.345,94.854,143.878,158.4233333,115.432,51.50366667,112.64,132.3496667,84.11433333,26.697,97.29133333,166.606,69.43466667,0.001814602,Acacia_senna,117.9364444,99.46066667,92.43333333,90.10866667,31.238,24.677,68.157,45.096,45.99733333,70.47266667,0.000671606,-0.036643709,unknown,adult,-0.183570616,-0.318122431,0.11323481,0.05777845,0.000272721,-0.000560442,0.526792649,3.44E-16,-1.94E-10,3.27E-15,-0.707106797,1.48E-16,1.14E-10,4.24,0.166817578
Chlorocebus_aethiops,GX010497.MP4_599,1,0.028,33,NA,21.548,83.15366667,67.56133333,65.997,36.33833333,80.30233333,43.09333333,88.64833333,71.30966667,106.0626667,118.962,112.51,100.4583333,142.8526667,165.0313333,119.401,56.06866667,118.696,135.1123333,86.81666667,25.96533333,108.6163333,137.966,70.565,0.001778411,Acacia_senna,123.3883333,89.83955556,94.983,89.2535,24.15666667,2.851333333,74.493,49.76166667,48.836,46.513,0.161329432,0.544639035,unknown,adult,-0.183570616,-0.318122431,0.11323481,0.05777845,0.000272721,-0.000560442,0.526792649,3.44E-16,-1.94E-10,3.27E-15,-0.707106797,1.48E-16,1.14E-10,4.24,0.172996007
Chlorocebus_aethiops,GX010497.MP4_599,2,0.027,-2.1,NA,24.516,116.6823333,98.198,56.68633333,44.68966667,96.51066667,76.12166667,91.697,74.49466667,89.65533333,82.899,123.1276667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.001814602,Acacia_senna,NA,100.9494444,NA,89.907,NA,20.17166667,NA,49.97866667,NA,66.44133337,0.000671606,-0.036643709,unknown,adult,-0.183570616,-0.318122431,0.11323481,0.05777845,0.000272721,-0.000560442,0.526792649,3.44E-16,-1.94E-10,3.27E-15,-0.707106797,1.48E-16,1.14E-10,4.24,0.166817578
Chlorocebus_aethiops,GX010506.MP4_263,1,0.063,-16.3,NA,25.891,110.626,88.216,65.658,32.826,98.345,68.863,83.155,NA,NA,NA,NA,97.92466667,144.6906667,129.1916667,112.001,72.502,133.2556667,118.5973333,95.38066667,39.431,140.896,135.6823333,55.887,0.000168846,Psidium_guajava,139.6141111,NA,83.944,NA,11.435,12.281,58.49366667,NA,56.114,NA,0.040194708,-0.280666709,f,mom,-0.183570616,-0.318122431,0.11323481,0.05777845,0.000272721,-0.000560442,0.526792649,3.44E-16,-1.94E-10,3.27E-15,-0.707106797,1.48E-16,1.14E-10,4.24,0.389241016
Chlorocebus_aethiops,GX010506.MP4_263,2,0.063,-16.3,NA,24.89366667,114.1423333,98.70966667,59.385,45.08666667,105.3146667,81.08433333,86.11533333,100.594,119.3843333,112.687,132.802,99.244,140.5036667,144.898,116.9903333,67.21433333,134.0616667,108.2213333,92.779,28.91266667,133.0146667,150.6686667,54.299,0.000168846,Psidium_guajava,135.86,112.9471111,85.64466667,96.0935,6.442,8.827666667,70.33133333,75.70033333,62.69133333,73.417,0.040194708,-0.280666709,f,mom,-0.183570616,-0.318122431,0.11323481,0.05777845,0.000272721,-0.000560442,0.526792649,3.44E-16,-1.94E-10,3.27E-15,-0.707106797,1.48E-16,1.14E-10,4.24,0.389241016
Chlorocebus_aethiops,GX010506.MP4_263,3,0.063,-16.3,NA,35.413,118.808,93.157,72.20433333,43.23533333,106.1563333,88.755,96.26166667,91.446,108.456,107.8153333,130.486,104.367,143.086,140.737,122.0783333,80.775,131.288,118.1743333,107.1866667,31.872,141.6296667,171.033,52.24966667,0.000168846,Psidium_guajava,138.6678889,111.1401111,87.164,101.3451667,11.798,12.65166667,72.495,56.033,69.82866667,58.28166667,0.040194708,-0.280666709,f,mom,-0.183570616,-0.318122431,0.11323481,0.05777845,0.000272721,-0.000560442,0.526792649,3.44E-16,-1.94E-10,3.27E-15,-0.707106797,1.48E-16,1.14E-10,4.24,0.389241016
Chlorocebus_aethiops,GX010506.MP4_263,4,0.063,-16.3,NA,33.756,127.7216667,98.21166667,64.82,40.682,99.19466667,66.696,85.61633333,65.75,77.86433333,96.192,128.885,89.53766667,135.3586667,151.6176667,114.0666667,62.38733333,118.7133333,116.7696667,91.74333333,33.258,123.4973333,132.0716667,65.47666667,0.000168846,Psidium_guajava,125.8564444,101.5935556,89.77166667,96.8525,16.64533333,28.527,56.27966667,31.994,48.59,64.065,0.040194708,-0.280666709,unknown,adult,-0.183570616,-0.318122431,0.11323481,0.05777845,0.000272721,-0.000560442,0.526792649,3.44E-16,-1.94E-10,3.27E-15,-0.707106797,1.48E-16,1.14E-10,4.24,0.389241016
Chlorocebus_aethiops,GX010509.MP4_2943,1,0.108,-24.3,NA,27.29833333,126.433,119.3656667,55.696,38.934,103.1563333,106.199,75.886,48.97166667,92.655,109.6196667,87.36633333,116.7026667,159.7653333,142.301,129.4086667,68.34266667,133.0336667,168.6466667,97.04166667,54.272,112.9453333,102.9413333,98.536,NA,Jacaranda,135.2481111,107.4147778,113.9723333,71.53116667,26.73166667,23.27666667,62.43066667,21.67333334,30.87266667,31.67033333,0.088596723,-0.411514359,unknown,adult,-0.183570616,-0.318122431,0.11323481,0.05777845,0.000272721,-0.000560442,0.526792649,3.44E-16,-1.94E-10,3.27E-15,-0.707106797,1.48E-16,1.14E-10,4.24,0.667270313
Chlorocebus_aethiops,GX010510.MP4_9933,1,0.097,37.3,NA,52.66466667,130.655,85.42266667,82.85833333,47.81733333,104.008,53.95166667,101.466,94.988,124.6956667,134.9046667,129.0833333,83.90366667,105.7693333,159.9233333,117.0316667,46.11966667,94.76233333,133.2876667,98.597,26.21033333,133.4793333,148.6983333,48.12566667,NA,Jacaranda,111.337,119.7862222,82.57866667,105.9708333,11.007,26.647,57.69333333,42.32333333,68.906,46.22499997,0.204526519,0.6059884,unknown,adult,-0.183570616,-0.318122431,0.11323481,0.05777845,0.000272721,-0.000560442,0.526792649,3.44E-16,-1.94E-10,3.27E-15,-0.707106797,1.48E-16,1.14E-10,4.24,0.599307596
Chlorocebus_aethiops,GX010511.MP4_772,1,0.097,-37.3,NA,28.93066667,148.4796667,123.6873333,44.12933333,28.639,61.04333333,77.69866667,94.98966667,20.68066667,54.41,74.216,79.844,106.7753333,151.38,148.067,126.7773333,61.37533333,126.2926667,124.1823333,96.03133333,39.29966667,102.8746667,136.9793333,93.159,NA,Jacaranda,126.8491111,87.97766667,109.9681667,61.98666667,25.08733333,87.43633333,67.47566667,8.25,33.61833333,35.71466667,0.204526519,-0.6059884,unknown,adult,-0.183570616,-0.318122431,0.11323481,0.05777845,0.000272721,-0.000560442,0.526792649,3.44E-16,-1.94E-10,3.27E-15,-0.707106797,1.48E-16,1.14E-10,4.24,0.599307596
Chlorocebus_aethiops,GX010514.MP4_3756,1,0.063,16.3,NA,29.57766667,123.6833333,100.686,61.173,28.02466667,104.5213333,81.65833333,68.61566667,68.355,91.359,107.6273333,120.0126667,96.927,126.4873333,144.569,125.1033333,71.47233333,113.3843333,129.3763333,107.1256667,22.82,118.793,121.2216667,56.54866667,0.000168846,Psidium_guajava,119.5548889,106.5212222,90.826,90.59283333,13.103,19.162,74.107,38.77733333,68.55466667,58.8396667,0.040194708,0.280666709,unknown,adult,-0.183570616,-0.318122431,0.11323481,0.05777845,0.000272721,-0.000560442,0.526792649,3.44E-16,-1.94E-10,3.27E-15,-0.707106797,1.48E-16,1.14E-10,4.24,0.389241016
Chlorocebus_aethiops,GX010514.MP4_3756,2,0.063,16.3,NA,28.702,126.3423333,106.6946667,55.93766667,41.77966667,114.7896667,92.62766667,80.71966667,66.49433333,80.82033333,75.43466667,117.457,108.347,130.038,150.8056667,137.193,55.80166667,114.2106667,127.621,92.10166667,24.155,111.5936667,113.401,65.53133333,0.000168846,Psidium_guajava,118.6141111,107.3174444,101.3621667,86.69733333,15.82733333,11.55266667,84.192,37.79233333,71.66166667,61.51933333,0.040194708,0.280666709,unknown,adult,-0.183570616,-0.318122431,0.11323481,0.05777845,0.000272721,-0.000560442,0.526792649,3.44E-16,-1.94E-10,3.27E-15,-0.707106797,1.48E-16,1.14E-10,4.24,0.389241016
Chlorocebus_aethiops,GX010514.MP4_3756,3,0.063,16.3,NA,21.91433333,117.4473333,104.858,57.83333333,50.01033333,108.1236667,89.41566667,86.786,70.68533333,87.836,111.9463333,119.526,101.2606667,123.5066667,149.065,132.412,55.18166667,107.76,129.6796667,96.337,22.006,116.2796667,116.951,55.26866667,0.000168846,Psidium_guajava,115.8487778,104.469,93.84033333,88.67966667,15.74666667,9.323666667,79.25466667,48.771,77.14333333,61.69266667,0.040194708,0.280666709,f,mom,-0.183570616,-0.318122431,0.11323481,0.05777845,0.000272721,-0.000560442,0.526792649,3.44E-16,-1.94E-10,3.27E-15,-0.707106797,1.48E-16,1.14E-10,4.24,0.389241016
Chlorocebus_aethiops,GX010520.MP4_2052,1,0.063,-16.3,NA,36.711,135.2326667,116.128,62.73833333,50.25933333,123.9146667,103.9413333,80.876,86.66433333,103.5726667,102.777,126.5196667,94.08066667,137.4326667,160.4263333,114.8393333,73.76266667,130.891,136.2156667,98.28633333,34.43166667,121.71,146.354,63.98666667,0.000168846,Psidium_guajava,130.0112222,120.9066667,89.413,94.629,6.541666667,11.318,59.649,49.95333333,50.85266667,63.78133337,0.040194708,-0.280666709,f,mom,-0.183570616,-0.318122431,0.11323481,0.05777845,0.000272721,-0.000560442,0.526792649,3.44E-16,-1.94E-10,3.27E-15,-0.707106797,1.48E-16,1.14E-10,4.24,0.389241016
Chlorocebus_aethiops,GX010520.MP4_2052,2,0.063,-16.3,NA,39.59866667,132.9633333,101.4413333,64.329,57.46166667,121.8796667,91.54966667,89.24133333,69.015,92.70066667,98.12466667,117.089,99.12066667,141.1606667,134.5516667,120.133,64.39766667,133.3276667,115.0353333,90.699,34.00633333,124.328,148.7176667,60.87766667,0.000168846,Psidium_guajava,132.9387778,115.8478889,90.50533333,90.709,7.833,11.08366667,65.11433333,29.41633333,59.25533333,52.76,0.040194708,-0.280666709,f,mom,-0.183570616,-0.318122431,0.11323481,0.05777845,0.000272721,-0.000560442,0.526792649,3.44E-16,-1.94E-10,3.27E-15,-0.707106797,1.48E-16,1.14E-10,4.24,0.389241016
Chlorocebus_aethiops,GX010520.MP4_2052,3,0.063,-16.3,NA,58.91833333,154.4606667,111.4003333,72.54066667,62.62033333,142.4523333,81.417,84.49866667,70.77333333,73.17433333,76.274,134.5126667,88.06333333,145.921,137.241,106.3773333,78.60066667,150.075,117.3053333,93.40333333,44.94633333,142.8216667,NA,65.641,0.000168846,Psidium_guajava,146.2725556,123.3624444,86.00916667,103.5266667,-4.154,12.00833333,43.117,11.855,40.73633333,61.97200003,0.040194708,-0.280666709,f,mom,-0.183570616,-0.318122431,0.11323481,0.05777845,0.000272721,-0.000560442,0.526792649,3.44E-16,-1.94E-10,3.27E-15,-0.707106797,1.48E-16,1.14E-10,4.24,0.389241016
